idPNN,radio,slope
02040001,radio 6,0.00122752366666664
02040001,radio 10,0.00113867533333334
02040001,radio 14,0.00200614433333338
02040001,radio 18,0.00108571366666665
02040001,radio 22,0.001055841
02040001,radio 26,0.00105272599999995
02040001,radio 26.5,0.00104465633333332
02040001,radio 30,0.00162388266666672
02040002,radio 2,0.00118099866666673
02040002,radio 6,0.00105415966666644
02040002,radio 10,0.000978246000000034
02040002,radio 14,0.00171896533333338
02040002,radio 18,0.000933774666666775
02040002,radio 22,0.000909527333333345
02040002,radio 26,0.000907079333333338
02040002,radio 26.5,0.000900756333333308
02040002,radio 30,0.0013940483333333
02050001,radio 2,0.00060013799999988
02050001,radio 6,0.000660987999999918
02050001,radio 10,0.000664997333333436
02050001,radio 14,0.00015009000000014
02050001,radio 18,0.000631972999999989
02050001,radio 22,0.000591383999999954
02050001,radio 26,0.000586143333333252
02050001,radio 26.5,0.000571891333333278
02050001,radio 30,0.000381054333333427
02060001,radio 2,0.00349475166666672
02060001,radio 6,0.00291868933333332
02060001,radio 10,0.00267113800000005
02060001,radio 14,0.0059354410000001
02060001,radio 18,0.00262560466666669
02060001,radio 22,0.00262268700000003
02060001,radio 26,0.00262264166666661
02060001,radio 26.5,0.00262264166666661
02060001,radio 30,0.00451246266666662
04120002,radio 2,0.0694931316666667
04120002,radio 6,0.0640364133333332
04120002,radio 10,0.0630848299999999
04120002,radio 14,0.102129504
04120002,radio 18,0.063069186
04120002,radio 22,0.063069186
04120002,radio 26,0.063069186
04120002,radio 26.5,0.063069186
04120002,radio 30,0.0834586720000001
04120003,radio 2,0.000162466333333275
04120003,radio 6,0.001415265
04120003,radio 10,0.00161417699999996
04120003,radio 14,0.00159282966666659
04120003,radio 18,0.00162226633333332
04120003,radio 22,0.0016222723333333
04120003,radio 26,0.0016222723333333
04120003,radio 26.5,0.0016222723333333
04120003,radio 30,0.00325698266666674
17100002,radio 2,0.00716840499999999
17100002,radio 6,0.00696611366666664
17100002,radio 10,0.006926362
17100002,radio 14,0.0048858190000001
17100002,radio 18,0.006926362
17100002,radio 22,0.006926362
17100002,radio 26,0.006926362
17100002,radio 26.5,0.006926362
17100002,radio 30,0.00577779799999994
18100001,radio 2,0.0474404323333334
18100001,radio 6,0.0421218413333333
18100001,radio 10,0.0390832433333334
18100001,radio 14,0.070630014
18100001,radio 18,0.037442129
18100001,radio 22,0.036666075
18100001,radio 26,0.0365968883333333
18100001,radio 26.5,0.0364232263333333
18100001,radio 30,0.0565201240000001
30120006,radio 2,0.0325499770000001
30120006,radio 6,0.0292239006666667
30120006,radio 10,0.0276028316666667
30120006,radio 14,0.0479142670000001
30120006,radio 18,0.0269856776666667
30120006,radio 22,0.0268408626666666
30120006,radio 26,0.0268350203333332
30120006,radio 26.5,0.026823686
30120006,radio 30,0.0385480183333334
30120007,radio 2,0.0507920870000001
30120007,radio 6,0.0463004376666666
30120007,radio 10,0.045084983
30120007,radio 14,0.079244535
30120007,radio 18,0.04494829
30120007,radio 22,0.0449473146666667
30120007,radio 26,0.0449473146666667
30120007,radio 26.5,0.0449473146666667
30120007,radio 30,0.0609600256666666
